,word,log_odds_ratio
2661,ingredient,-0.09855462485889281
2662,indeed,-0.20729030803210843
2663,downside,-0.11280784391704511
2664,toronto,-0.1549261674761707
2665,inactive,-0.45874308916523504
2666,stress,0.11229863805415216
2667,frequent,-0.1966319612633748
2668,virtually,-0.4381767323229294
2669,trade,-0.08472755856463306
2670,mortality,-0.34762387450801396
2671,relatives,-0.014356204670914313
2672,pot,-0.2428840708502892
2673,keith,0.07680902829769379
2674,suspected,0.1130002585987628
2675,reach,-0.19160342523392881
2676,striking,-0.6151930065992448
2677,facilities,-0.02787127680703749
2678,physically,-0.01445018129556056
2679,synthetic,-0.33287736291597586
2680,continues,-0.19396598282538557
2681,remedy,-0.28987721971125735
2682,canadian,-0.5327486805620212
2683,usefulness,-0.2890009279866233
2684,pace,-0.24427712080184288
2685,struggle,-0.35254579247959805
2686,stages,0.14501872605364763
2687,scientist,-0.3949551551225754
2688,worried,-0.14240377087029044
2689,hurdles,-0.632706322189772
2690,degree,-0.19396598282538557
2691,detected,-0.05108814096560167
2692,australia,-0.16928755100073653
2693,accessible,-0.1640114934619982
2694,biopsy,0.10035955045972493
2695,remote,0.16986024138263367
2696,simpler,-0.06586779657397382
2697,discover,-0.2890009279866233
2698,provides,-0.1993735476314632
2699,growths,-0.09456239121929741
2700,surface,-0.15613407111039315
2701,tricky,-0.28987721971125735
2702,pancreas,0.3452207221375095
2703,fourth,-0.22893175887295691
2704,areas,0.048775225566536906
2705,color,0.0856660924616948
2706,twitter,-0.32439385720805386
2707,uv,0.04399451513337451
2708,professional,-0.20729030803210843
2709,hole,0.04399451513337451
2710,knowing,-0.30714564118603804
2711,capable,-0.21909177572152963
2712,throughout,0.02276938753776374
2713,esophagus,-0.28987721971125735
2714,comments,-0.261845736256045
2715,drops,0.14468878172835326
2716,returned,-0.2095710561559616
2717,volunteers,-0.1216539128050162
2718,speed,-0.1803389684426188
2719,overcome,0.0818194554084664
2720,estimates,-0.13121720316754143
2721,western,-0.19502350580067895
2722,australian,0.05342957213509882
2723,nations,-0.19137247894722972
2724,meantime,-0.1549261674761707
2725,patch,-0.2095710561559616
2726,unusual,-0.5812677312756853
2727,elevated,-0.06710382976318792
2728,maria,-0.31826710298462485
2729,keeps,-0.17028129408407366
2730,rises,-0.0661725079459299
2731,reduces,-0.041602554333886835
2732,campaign,0.1578369151913536
2733,sharp,-0.4365694110281685
2734,walter,-0.6708548453723885
2735,revealed,0.22660558229651373
2736,directs,-0.06632592536203777
2737,greatly,-0.35254579247959805
2738,exercised,-0.33075327733261206
2739,controlling,-0.10671484360913353
2740,trend,0.08872710056739143
2741,hypertension,-0.11364329565311597
2742,training,-0.052127575825798314
2743,thoughts,-0.261845736256045
2744,worker,0.1115095215783448
2745,distance,0.1500799186327677
2746,tv,-0.214472020557602
2747,job,-0.2066493694324264
2748,bypass,-0.1803389684426188
2749,jefferson,-0.06586779657397382
2750,barbara,-0.06586779657397382
2751,includes,-0.23085123218231296
2752,therapist,-0.21153423130805232
2753,shared,-0.2428840708502892
2754,nonprofit,-0.1188799962391471
2755,henry,-0.3449575019707888
2756,rooms,0.1115095215783448
2757,veterans,-0.26812027960014195
2758,initiative,-0.19344158122461227
2759,odds,-0.35326961375257665
2760,rising,-0.370142847051102
2761,narrow,-0.066019799989654
2762,appointment,-0.6708548453723885
2763,asks,-0.3689018005152286
2764,passes,-0.2428840708502892
2765,communicate,-0.2270078933913705
2766,va,-0.1640114934619982
2767,privacy,-0.3350302558381214
2768,emails,-0.4354102885051227
2769,phone,-0.364362306751998
2770,warning,-0.26418045023640907
2771,fall,-0.2514960075510497
2772,enjoy,0.01388107253895133
2773,workers,-0.0661725079459299
2774,responds,-0.2595531367518531
2775,leaving,-0.5327486805620212
2776,watching,-0.19240137673536567
2777,coping,0.34781143682243887
2778,games,0.1115095215783448
2779,repeated,-0.2829787954943474
2780,overwhelming,-0.1640114934619982
2781,confidence,0.02397001725155756
2782,departments,-0.2428840708502892
2783,affairs,-0.42363786442237156
2784,father,-0.1343598106338651
2785,acute,-0.020093978232335385
2786,comfortable,-0.3575630195103579
2787,calls,-0.14626460388526924
2788,julie,-0.19137247894722972
2789,provided,-0.08551241951758978
2790,sees,-0.2907590393568503
2791,psychologist,-0.066019799989654
2792,difference,-0.3778306358933294
2793,columbia,-0.42137793780168864
2794,planning,-0.2925394803808442
2795,evaluate,-0.24711301778498798
2796,loved,-0.13368741050259395
2797,detroit,-0.2890009279866233
2798,systems,0.032836185223173546
2799,strategy,-0.2151037471935873
2800,setting,0.02713534301901475
2801,principal,-0.0829495515283167
2802,slowly,-0.1774068056334515
2803,text,-0.2428840708502892
2804,tried,-0.151718796677853
2805,situation,-0.4554020050264262
2806,commercial,0.15926676538819326
2807,wash,0.04399451513337451
2808,interaction,0.17107045768063045
2809,processing,0.013939701977806926
2810,tools,-0.06694678963061322
2811,meant,0.019114436076642708
2812,ron,-0.7688465388447328
2813,makeup,-0.2428840708502892
2814,solutions,0.03181918552641428
2815,directed,0.05999792967528537
2816,absolute,-0.8729553249828765
2817,traumatic,-0.1343598106338651
2818,weigh,-0.7688465388447328
2819,thinks,-0.17254356486681027
2820,persisted,0.41569119025309825
2821,necessarily,-0.22584920309477743
2822,enduring,-0.19137247894722972
2823,influence,-0.51261623517303
2824,error,-0.41810705725717645
2825,magic,-0.38948542674785747
2826,vincent,-0.041140580281724445
2827,endure,-0.014356204670914313
2828,opposed,0.02673917314893493
2829,michigan,0.05639219476688119
2830,debate,-0.5663290780398716
2831,counsel,-0.5448371157074492
2832,host,-0.041140580281724445
2833,search,-0.16573280763742496
2834,fairly,-0.4097854682377667
2835,psychiatrists,-0.2270078933913705
2836,pattern,0.06048074738138145
2837,impressed,-0.4668934939875728
2838,wary,-0.33075327733261206
2839,act,-0.23088928351003837
2840,twenty,-0.2595531367518531
2841,assistance,-0.014356204670914313
2842,unsuccessful,0.1115095215783448
2843,transcranial,-0.2890009279866233
2844,turned,-0.09178729205222921
2845,spokesman,-0.5392691614685069
2846,beach,0.3647557978585097
2847,analyze,-0.24427712080184288
2848,biotech,-0.35254579247959805
2849,drove,-0.5909539728437831
2850,raising,-0.692367427273432
2851,boston,-0.2630702512047503
2852,japan,-0.14240377087029044
2853,miller,0.0818194554084664
2854,worsening,0.27688659137618693
2855,checked,-0.8729553249828765
2856,treatable,0.03181918552641428
2857,visual,-0.05185811883639005
2858,altering,-0.4040241676676859
2859,protecting,-0.4381767323229294
2860,cataracts,0.16986024138263367
2861,telephone,0.28046363882167563
2862,durham,-0.5710022801257166
2863,understood,-0.6109625628751023
2864,ly,-0.714321041394268
2865,maintain,-0.16749108729376366
2866,macular,-0.2270078933913705
2867,stronger,0.04982585269508784
2868,losing,-0.32579887890630327
2869,subsequent,-0.2916464412317891
2870,chart,-0.5448371157074492
2871,structural,0.34781143682243887
2872,exam,0.11321649944779506
2873,ophthalmology,-0.24427712080184288
2874,miami,0.05639219476688119
2875,status,-0.020093978232335385
2876,cognition,-0.19240137673536567
2877,winter,0.1578369151913536
2878,contract,-0.6708548453723885
2879,shut,-0.2890009279866233
2880,harmless,-0.4365694110281685
2881,comparing,-0.34190571480710724
2882,combining,-0.17028129408407366
2883,encouraged,-0.009524383511687587
2884,reflect,-0.35254579247959805
2885,dana,0.06048074738138145
2886,benefiting,-0.5448371157074492
2887,length,-0.2671505024074619
2888,substantial,-0.28512306115322
2889,survived,-0.0075531378904458496
2890,combine,-0.31826710298462485
2891,skull,-0.2890009279866233
2892,hopefully,0.06048074738138145
2893,genetically,-0.21153423130805232
2894,chairman,-0.3130104410476929
2895,norway,-0.4704906758206494
2896,edward,-0.7059772125248458
2897,grim,-0.5448371157074492
2898,joe,0.16986024138263367
2899,replaced,-0.4381767323229294
2900,dealing,-0.6708548453723885
2901,modified,-0.1640114934619982
2902,praised,-0.632706322189772
2903,extended,-0.45403190045214403
2904,seeing,-0.05760952058876074
2905,emeritus,-0.4040241676676859
2906,r,-0.1605938020096057
2907,farber,-0.06632592536203777
2908,inserted,0.1445639890361425
2909,swelling,-0.05003557414522862
2910,engineered,-0.12125279020546133
2911,cold,-0.47414916796617096
2912,son,-0.24711301778498798
2913,prognosis,-0.1464381352857746
2914,sound,-0.024613054305910716
2915,versions,-0.692367427273432
2916,components,0.07448484485032124
2917,britain,0.2720499146583224
2918,montefiore,-0.5710022801257166
2919,valuable,0.17775734191459666
2920,involve,-0.08987672710672537
2921,derived,-0.0667904842548381
2922,welcome,-0.17028129408407366
2923,manufactured,-0.4668934939875728
2924,schizophrenia,-0.06586779657397382
2925,contained,0.13542360658989416
2926,legal,-0.4365694110281685
2927,action,-0.08852202190022286
2928,april,0.001627182427702106
2929,milestone,-0.2428840708502892
2930,rich,-0.3139467687679294
2931,schedule,-0.0075531378904458496
2932,executive,-0.1295022932952546
2933,advisory,-0.18242178130097353
2934,abuse,-0.35326961375257665
2935,concerned,-0.19502350580067895
2936,uncontrolled,-0.4668934939875728
2937,ingredients,-0.38725785110977484
2938,operations,0.20160050071289573
2939,illegal,-0.5448371157074492
2940,recognition,-0.06586779657397382
2941,dramatically,0.11365148772468044
2942,hypoglycemia,0.267699226898702
2943,critics,-0.7097649548383366
2944,enthusiasm,-0.1918855262389131
2945,sclerosis,-0.14365447787739288
2946,cellular,-0.8729553249828765
2947,fifth,-0.0661725079459299
2948,likelihood,-0.1944932828545994
2949,predicts,0.04399451513337451
2950,sanofi,-0.5219737762471042
2951,expectations,-0.6554277930051726
2952,lowered,-0.018952632952769787
2953,federal,-0.15381486434452904
2954,lab,-0.1543009242519003
2955,weekend,-0.13368741050259395
2956,joseph,-0.25470680696352976
2957,probe,0.34781143682243887
2958,continuous,0.11278484683318592
2959,hour,-0.03238324547636187
2960,remained,-0.11535210257380714
2961,pursuing,-0.06586779657397382
2962,pump,0.476611893005325
2963,denise,-0.2428840708502892
2964,cautiously,0.04399451513337451
2965,cheap,0.02397001725155756
2966,drawing,-0.02787127680703749
2967,regulatory,-0.4554020050264262
2968,steady,-0.0033031816260430534
2969,vaccines,-0.5812677312756853
2970,raised,-0.25334587545492915
2971,money,-0.2546379089089727
2972,glucose,0.10035955045972493
2973,grants,-0.09456239121929741
2974,consume,-0.18242178130097353
2975,funding,-0.11054437423072695
2976,mainstream,-0.28987721971125735
2977,licensed,-0.35254579247959805
2978,consensus,-0.4668934939875728
2979,insulin,0.10310459700858696
2980,holding,-0.21909177572152963
2981,voice,0.05999792967528537
2982,replicated,-0.0661725079459299
2983,declined,-0.25334587545492915
2984,lowers,-0.19240137673536567
2985,alter,-0.4381767323229294
2986,manufacturer,-0.10312738756535932
2987,advertisement,-0.2004506049151259
2988,tech,0.11235649144785868
2989,georgetown,-0.6708548453723885
2990,send,-0.3739196905284072
2991,pumps,0.1115095215783448
2992,vaccinated,-0.5909539728437831
2993,juvenile,0.4151167031402673
2994,bay,-0.04778792429637366
2995,visits,-0.10671484360913353
2996,missed,-0.23503837739990757
2997,delay,-0.364362306751998
2998,preventative,0.2093485070944131
2999,hoping,-0.21924007088931305
3000,bloomberg,0.16986024138263367
3001,efficient,0.29220789937684677
3002,sooner,-0.06663490848119304
3003,sufficient,-0.674274777189992
3004,fasting,-0.06586779657397382
3005,fast,-0.1343310509573867
3006,cdc,-0.3090439687966937
3007,metformin,-0.5909539728437831
3008,abnormality,-0.33075327733261206
3009,recorded,0.1500799186327677
3010,calories,-0.041703800289303324
3011,proving,-0.12125279020546133
3012,carried,0.15511858215788837
3013,proper,-0.19344158122461227
3014,convincing,-0.7688465388447328
3015,style,0.06996770870903084
3016,cutting,-0.29343821259804237
3017,drinks,-0.1343598106338651
3018,gained,-0.23503837739990757
3019,rigorous,-0.3981362556170413
3020,water,-0.3337200504453018
3021,restricted,-0.15373700305629662
3022,eats,-0.2428840708502892
3023,illinois,-0.33075327733261206
3024,intermittent,-0.5448371157074492
3025,separate,-0.3949551551225754
3026,conclude,-0.12556182779395283
3027,jury,-0.5448371157074492
3028,opposite,0.05999792967528537
3029,calorie,-0.4166247656061094
3030,feeding,-0.4040241676676859
3031,popularity,-0.2595531367518531
3032,false,-0.5133975488096146
3033,lifetime,-0.34190571480710724
3034,caught,-0.11280784391704511
3035,expanded,-0.2270078933913705
3036,steps,-0.22465972695018482
3037,biopsies,0.040466968142604
3038,antigen,-0.1188799962391471
3039,psa,-0.014545396496884001
3040,brother,-0.7059772125248458
3041,unnecessary,-0.21924007088931305
3042,returning,0.34781143682243887
3043,accurately,0.15793899671122524
3044,tool,-0.12131876622417748
3045,carries,-0.13503906351262576
3046,produced,-0.14580336996520854
3047,specializes,-0.03584842498652566
3048,screenings,0.38943692595853235
3049,men,-0.07582111724035806
3050,man,-0.15699633069258215
3051,respectively,-0.25470680696352976
3052,rectal,0.1578369151913536
3053,african,0.014058459442178702
3054,actual,-0.043821159683904674
3055,black,-0.30714564118603804
3056,bed,-0.16946569623398242
3057,incorrectly,-0.3689018005152286
3058,hundreds,-0.4257811725708545
3059,buzzfeed,-0.5448371157074492
3060,kinds,-0.21748394421390627
3061,molecules,-0.09855462485889281
3062,calculated,0.02673917314893493
3063,seriously,-0.5710022801257166
3064,premature,-0.3183067393291773
3065,classified,-0.12125279020546133
3066,tens,-0.32579887890630327
3067,predicting,0.14468878172835326
3068,recommending,-0.652178802650775
3069,march,-0.010007228057397113
3070,picked,-0.21909177572152963
3071,measuring,0.09667866409336567
3072,distress,-0.041140580281724445
3073,eric,-0.2066493694324264
3074,gap,0.013939701977806926
3075,nice,0.05639219476688119
3076,surprisingly,-0.2595531367518531
3077,fox,-0.06586779657397382
3078,communication,0.06147011576943913
3079,chase,-0.06586779657397382
3080,scanning,0.17107045768063045
3081,encourages,0.267699226898702
3082,industry,-0.20578007825954872
3083,adhd,0.34781143682243887
3084,slept,-0.4040241676676859
3085,variant,-0.2428840708502892
3086,spending,0.0818194554084664
3087,einstein,-0.3689018005152286
3088,inhaled,0.1500799186327677
3089,bipolar,-0.066019799989654
3090,stand,0.07066652327406028
3091,changed,-0.08852202190022286
3092,regulation,-0.01445018129556056
3093,harvard,-0.2366291296075306
3094,sitting,0.11235649144785868
3095,scared,0.04399451513337451
3096,unable,-0.05003557414522862
3097,massive,-0.1918855262389131
3098,unknown,-0.024613054305910716
3099,party,-0.15373700305629662
3100,hyperactivity,0.2379491251150905
3101,dramatic,-0.018952632952769787
3102,deficit,-0.03584842498652566
3103,cover,-0.37777926108772714
3104,constantly,0.1115095215783448
3105,albert,-0.02787127680703749
3106,martin,-0.11198465371030787
3107,firm,0.15793899671122524
3108,gathering,-0.19137247894722972
3109,pancreatic,0.11235649144785868
3110,nicholas,0.05999792967528537
3111,everybody,0.09123288011636592
3112,newly,-0.06710382976318792
3113,techniques,0.03874089728018262
3114,gains,0.2379491251150905
3115,oncologists,-0.2595531367518531
3116,slim,-0.2428840708502892
3117,cleveland,0.02713534301901475
3118,era,-0.03584842498652566
3119,regardless,-0.05003557414522862
3120,lymphoma,0.04426378493721116
3121,slightly,-0.2488244200852036
3122,connection,-0.11364329565311597
3123,impaired,0.05342957213509882
3124,fuel,0.1500799186327677
3125,edge,-0.3575630195103579
3126,basic,-0.29343821259804237
3127,muscles,0.008273469675146194
3128,opportunities,-0.5909539728437831
3129,w,-0.08704641404551129
3130,translational,0.07772632179945042
3131,ball,-0.1640114934619982
3132,basis,-0.05760952058876074
3133,latimes,-0.5542613778899078
3134,atrophy,0.2371655077004621
3135,warranted,-0.06586779657397382
3136,smokers,-0.4640192458809483
3137,complex,0.025604338060079643
3138,noticed,0.15173191319623663
3139,electrical,0.12670357248651687
3140,delivers,0.2534762447793729
3141,healy,-0.10114216714211134
3142,generate,0.1918322679787564
3143,partially,-0.19240137673536567
3144,neurotransmitter,-0.19137247894722972
3145,impulses,0.11193139545015116
3146,leukemia,-0.08704641404551129
3147,quit,-0.37265169030458106
3148,integrative,0.4151167031402673
3149,cigarettes,-0.5471591213274175
3150,declines,-0.4365694110281685
3151,reward,-0.2595531367518531
3152,rigorously,-0.5909539728437831
3153,theory,-0.37519688153347786
3154,explored,-0.13368741050259395
3155,dutch,0.1115095215783448
3156,decreasing,0.01388107253895133
3157,latmelissahealy,-0.7059772125248458
3158,melissa,-0.0661725079459299
3159,increases,-0.10519248849555744
3160,curious,-0.4040241676676859
3161,activated,0.02673917314893493
3162,structure,-0.4381767323229294
3163,production,0.004386432246699916
3164,motivation,-0.6708548453723885
3165,direction,0.07680902829769379
3166,repetitive,-0.3689018005152286
3167,activation,-0.11198465371030787
3168,involvement,-0.19137247894722972
3169,generated,-0.31826710298462485
3170,dopamine,-0.4040241676676859
3171,addiction,-0.5963564020699085
3172,bodily,0.6598037825355793
3173,none,-0.3409015077016734
3174,shaped,-0.5219737762471042
3175,physiological,-0.11198465371030787
3176,ear,0.0818194554084664
3177,afterwards,0.04399451513337451
3178,motion,0.27688659137618693
3179,thirty,-0.06586779657397382
3180,korea,-0.192920053840782
3181,library,-0.13020982954210783
3182,kim,-0.31826710298462485
3183,seconds,-0.5495035906716307
3184,lasted,0.08295774359988119
3185,millions,-0.08755726581390672
3186,basically,-0.05185811883639005
3187,arthur,0.267699226898702
3188,waist,0.01388107253895133
3189,gold,-0.1506441368432018
3190,charles,-0.13368741050259395
3191,disappeared,-0.7972364221181002
3192,preferred,0.01388107253895133
3193,inflammatory,-0.05551798405676491
3194,relapse,-0.12556182779395283
3195,ms,-0.27769735118555106
3196,miss,-0.014545396496884001
3197,promotes,-0.31826710298462485
3198,dermatologists,-0.19137247894722972
3199,mixed,-0.1857388292032545
3200,scalp,-0.02787127680703749
3201,isolated,-0.19137247894722972
3202,rejection,-0.19137247894722972
3203,context,-0.15373700305629662
3204,plos,0.2093485070944131
3205,updated,-0.8291950769270904
3206,osteoporosis,-0.18242178130097353
3207,spokesperson,-0.5448371157074492
3208,relying,-0.2428840708502892
3209,supplies,-0.33075327733261206
3210,fared,-0.37139277666441745
3211,switched,-0.1464381352857746
3212,occasionally,-0.632706322189772
3213,choices,-0.5495035906716307
3214,nothing,-0.3674619965165461
3215,educated,-0.5448371157074492
3216,considers,-0.014356204670914313
3217,dozen,-0.7360589818717217
3218,avoided,-0.5219737762471042
3219,retired,-0.38948542674785747
3220,wants,-0.05185811883639005
3221,judgment,-0.5471591213274175
3222,deciding,-0.8729553249828765
3223,initially,-0.1751502088892038
3224,colleague,0.2371655077004621
3225,substitute,-0.02787127680703749
3226,ideally,-0.8491121661845774
3227,assessments,0.27688659137618693
3228,art,0.41569119025309825
3229,comprehensive,-0.34734249522275173
3230,oh,0.11172005805501958
3231,favorite,0.04399451513337451
3232,bryan,-0.5448371157074492
3233,chose,-0.21909177572152963
3234,episode,-0.10114216714211134
3235,worries,-0.5471591213274175
3236,orlando,0.1798111488808106
3237,fla,-0.32129995559801866
3238,choose,-0.19881902517268482
3239,deputy,-0.7097649548383366
3240,lichtenfeld,-0.2890009279866233
3241,sub,-0.014356204670914313
3242,serena,-0.2595531367518531
3243,lymph,-0.1640114934619982
3244,mammography,0.036637588583082414
3245,institution,0.2371655077004621
3246,observations,-0.2890009279866233
3247,observational,-0.3419579461797818
3248,nodes,-0.1640114934619982
3249,viewed,0.2521962489155952
3250,mastectomy,0.04399451513337451
3251,needing,-0.06586779657397382
3252,mammograms,-0.014545396496884001
3253,consistent,-0.30603993709774774
3254,len,-0.11198465371030787
3255,gordon,-0.2907590393568503
3256,mammogram,0.036637588583082414
3257,examine,-0.0075531378904458496
3258,interviewed,-0.014356204670914313
3259,emotions,0.01388107253895133
3260,girls,-0.14365447787739288
3261,memories,-0.5219737762471042
3262,war,-0.2595531367518531
3263,neurotransmitters,-0.5448371157074492
3264,realized,-0.4381767323229294
3265,totally,0.05342957213509882
3266,iraq,-0.0661725079459299
3267,perspective,-0.09456239121929741
3268,drank,0.050998093710438105
3269,afraid,-0.7688465388447328
3270,fire,-0.4952833772609403
3271,turning,-0.1464381352857746
3272,protocol,-0.8955940847395848
3273,oxford,0.050998093710438105
3274,knees,0.526707621550167
3275,council,-0.4365694110281685
3276,stretching,-0.2270078933913705
3277,knee,0.22385557498979403
3278,centre,0.2908275801778794
3279,joint,0.16014116354527397
3280,registry,-0.041140580281724445
3281,partial,0.1578369151913536
3282,osteoarthritis,0.2557052130254221
3283,facing,-0.11198465371030787
3284,collected,-0.11826006668490327
3285,proof,-0.164042235537435
3286,economic,0.2093485070944131
3287,ed,0.3647557978585097
3288,burn,-0.19240137673536567
3289,replacements,0.4746181095658581
3290,suitable,0.5419233758836864
3291,substantially,-0.21153423130805232
3292,biomedical,0.35630503505373895
3293,carrying,0.06048074738138145
3294,varied,-0.4040241676676859
3295,island,-0.19396598282538557
3296,breakdown,-0.5909539728437831
3297,india,-0.19396598282538557
3298,melbourne,-0.10114216714211134
3299,differences,-0.10248476377094505
3300,inhibit,-0.11198465371030787
3301,forest,0.04399451513337451
3302,angioplasty,0.06996770870903084
3303,enzymes,0.2379491251150905
3304,victims,-0.4668934939875728
3305,jewish,0.1578369151913536
3306,determining,-0.0901690841603368
3307,examination,-0.24427712080184288
3308,awareness,-0.11364329565311597
3309,applicable,-0.2270078933913705
3310,benign,0.1130002585987628
3311,pass,0.09333182903514059
3312,greatest,-0.0667904842548381
3313,wave,-0.28987721971125735
3314,build,-0.05674483620193197
3315,hear,-0.1464381352857746
3316,definitive,-0.20729030803210843
3317,wider,-0.24427712080184288
3318,shape,-0.17780691555190695
3319,targeting,0.07066652327406028
3320,reveal,0.0015538280686216335
3321,ian,-0.014356204670914313
3322,prevalence,-0.066019799989654
3323,waves,0.013939701977806926
3324,slowed,-0.09456239121929741
3325,los,-0.26122591542238793
3326,rights,-0.19240137673536567
3327,emphasizes,-0.15373700305629662
3328,managing,-0.21153423130805232
3329,goals,-0.12556182779395283
3330,excluded,-0.2890009279866233
3331,ltd,-0.15373700305629662
3332,lilly,-0.33075327733261206
3333,amgen,-0.06586779657397382
3334,migraines,0.3798578215250847
3335,angeles,-0.2714388652539547
3336,plays,-0.11826006668490327
3337,eli,-0.15373700305629662
3338,populations,-0.34836188096171067
3339,antibody,0.013998828826374148
3340,therapists,-0.5936410398824249
3341,dual,-0.632706322189772
3342,measurement,0.03181918552641428
3343,threat,-0.632706322189772
3344,besides,-0.37139277666441745
3345,moving,0.014240439114610193
3346,labels,-0.7688465388447328
3347,exercises,0.08051959681988707
3348,limb,0.04399451513337451
3349,justify,-0.2428840708502892
3350,classes,-0.4166247656061094
3351,motor,-0.24427712080184288
3352,belgium,-0.1549261674761707
3353,whereas,0.09123288011636592
3354,movement,-0.20729030803210843
3355,feared,-0.5448371157074492
3356,limit,-0.020093978232335385
3357,kettering,-0.49925115103782386
3358,survive,0.020223232532350786
3359,langone,-0.406882954312762
3360,malignancy,0.3058288785457499
3361,destroy,0.02397001725155756
3362,memorial,-0.23088928351003837
3363,swedish,-0.37139277666441745
3364,jack,-0.066019799989654
3365,burden,0.20361570104111304
3366,opdivo,0.4145439203004607
3367,seattle,-0.6101932556224625
3368,matthew,-0.03584842498652566
3369,original,-0.11364329565311597
3370,worsen,-0.2595531367518531
3371,west,-0.2907590393568503
3372,nyu,-0.49725850291367657
3373,adopt,-0.1918855262389131
3374,sloan,-0.49925115103782386
3375,yervoy,-0.06586779657397382
3376,valid,-0.34836188096171067
3377,cayman,-0.10114216714211134
3378,latvia,-0.10114216714211134
3379,wallis,-0.10114216714211134
3380,myanmar,-0.10114216714211134
3381,greenland,-0.13368741050259395
3382,simultaneously,-0.066019799989654
3383,viet,-0.10114216714211134
3384,bhutan,-0.10114216714211134
3385,spain,-0.42363786442237156
3386,sudan,-0.10114216714211134
3387,niger,-0.10114216714211134
3388,micronesia,-0.10114216714211134
3389,sri,-0.10114216714211134
3390,rica,-0.0033031816260430534
3391,guatemala,-0.10114216714211134
3392,bulgaria,-0.13368741050259395
3393,republic,-0.03584842498652566
3394,newsletters,-0.36628240539559764
3395,rely,-0.11280784391704511
3396,norfolk,-0.13368741050259395
3397,timor,-0.10114216714211134
3398,albania,-0.10114216714211134
3399,security,-0.35254579247959805
3400,benin,-0.10114216714211134
3401,subscription,-0.13368741050259395
3402,monaco,-0.13368741050259395
3403,afghanistan,-0.0661725079459299
3404,gibraltar,-0.10114216714211134
3405,kitts,-0.10114216714211134
3406,portugal,0.013939701977806926
3407,malvinas,-0.10114216714211134
3408,togo,-0.10114216714211134
3409,tanzania,-0.13368741050259395
3410,china,-0.1944932828545994
3411,jamaica,-0.10114216714211134
3412,hungary,-0.10114216714211134
3413,verde,-0.10114216714211134
3414,tips,-0.1343598106338651
3415,macedonia,-0.10114216714211134
3416,french,-0.0829495515283167
3417,finland,-0.3090439687966937
3418,mauritania,-0.10114216714211134
3419,unsubscribe,-0.10114216714211134
3420,haiti,-0.10114216714211134
3421,qatar,-0.10114216714211134
3422,grenada,-0.10114216714211134
3423,kiribati,-0.10114216714211134
3424,somalia,-0.10114216714211134
3425,virgin,-0.13368741050259395
3426,barbuda,-0.13368741050259395
3427,driving,0.19385023675536217
3428,folder,-0.10114216714211134
3429,iran,-0.13368741050259395
3430,salvador,-0.10114216714211134
3431,martinique,-0.10114216714211134
3432,yemen,-0.10114216714211134
3433,senegal,-0.10114216714211134
3434,cameroon,-0.10114216714211134
3435,anguilla,-0.10114216714211134
3436,spam,-0.10114216714211134
3437,honduras,-0.10114216714211134
3438,marshall,-0.03584842498652566
3439,faso,-0.10114216714211134
3440,territory,-0.10114216714211134
3441,dominican,-0.10114216714211134
3442,guinea,-0.21909177572152963
3443,algeria,-0.10114216714211134
3444,kenya,-0.13368741050259395
3445,armenia,-0.10114216714211134
3446,costa,-0.0033031816260430534
3447,uzbekistan,-0.10114216714211134
3448,lanka,-0.10114216714211134
3449,egypt,-0.0033031816260430534
3450,sao,-0.0033031816260430534
3451,member,-0.15736116520854088
3452,argentina,-0.10114216714211134
3453,ipilimumab,0.01388107253895133
3454,lesotho,-0.10114216714211134
3455,mozambique,-0.10114216714211134
3456,sierra,-0.1640114934619982
3457,cook,-0.1464381352857746
3458,killer,0.013939701977806926
3459,uruguay,-0.10114216714211134
3460,papua,-0.13368741050259395
3461,eritrea,-0.10114216714211134
3462,zambia,-0.10114216714211134
3463,nicaragua,-0.10114216714211134
3464,belarus,-0.10114216714211134
3465,lebanon,-0.1464381352857746
3466,indications,0.06996770870903084
3467,burning,-0.10671484360913353
3468,cote,-0.10114216714211134
3469,arab,-0.10114216714211134
3470,comoros,-0.10114216714211134
3471,libyan,-0.10114216714211134
3472,guyana,-0.10114216714211134
3473,islands,-0.10114216714211134
3474,polynesia,-0.10114216714211134
3475,bangladesh,-0.10114216714211134
3476,chile,-0.10114216714211134
3477,bahrain,-0.10114216714211134
3478,recurrence,-0.25937982001641746
3479,antigua,-0.10114216714211134
3480,bosnia,-0.10114216714211134
3481,nigeria,-0.0033031816260430534
3482,blanket,-0.5448371157074492
3483,cambodia,-0.10114216714211134
3484,lithuania,-0.10114216714211134
3485,gabon,-0.10114216714211134
3486,aruba,-0.13368741050259395
3487,angola,-0.10114216714211134
3488,gambia,-0.10114216714211134
3489,congo,-0.10114216714211134
3490,malaysia,-0.13368741050259395
3491,saudi,-0.10114216714211134
3492,cuba,-0.13368741050259395
3493,estonia,-0.10114216714211134
3494,nepal,-0.03584842498652566
3495,el,-0.03584842498652566
3496,rwanda,-0.13368741050259395
3497,syrian,-0.10114216714211134
3498,djibouti,-0.10114216714211134
3499,malta,-0.10114216714211134
3500,solomon,-0.13368741050259395
3501,fiji,-0.10114216714211134
3502,barbados,-0.10114216714211134
3503,guiana,-0.10114216714211134
3504,botswana,-0.13368741050259395
3505,nevis,-0.10114216714211134
3506,serbia,-0.10114216714211134
3507,saint,-0.17459459703979294
3508,slovenia,-0.13368741050259395
